transaction_id,type,time,value
30006,attr_D,894,-3
30006,attr_C,898,33
30006,attr_D,901,-3
30006,attr_C,907,33
30006,END,909,
30007,BEGIN,919,
30007,attr_A,930,9
30007,attr_B,934,21
30007,attr_C,939,33
30007,attr_D,943,-3
30007,attr_D,947,-3
30007,attr_C,949,33
30007,attr_B,952,21
30007,attr_A,954,9
30007,END,956,
30008,BEGIN,960,
30008,attr_A,965,19
30008,attr_B,968,11
30008,attr_C,971,40
30008,attr_D,974,-10
30008,attr_D,977,-10
30008,attr_C,979,40
30008,attr_B,981,11
30008,attr_A,984,19
30008,END,987,
30009,BEGIN,990,
30009,attr_A,999,19
30009,attr_B,1002,11
30009,attr_C,1006,40
30009,attr_D,1011,-10
30009,attr_D,1015,-10
30009,attr_C,1017,40
30009,attr_B,1020,11
30009,attr_A,1022,19
30009,END,1026,
30010,BEGIN,1034,
30010,attr_B,1039,28
30010,attr_A,1042,2
30010,attr_B,1048,34
30010,attr_A,1052,-4
30010,attr_B,1055,34
30010,attr_A,1057,-4
30010,END,1060,
30011,BEGIN,1066,
30011,attr_A,1069,-4
30011,attr_B,1072,34
30011,attr_C,1075,61
30011,attr_D,1078,-31
30011,attr_D,1082,-31
30011,attr_C,1084,61
30011,attr_B,1086,34
30011,attr_A,1093,-4
30011,END,1095,
30012,BEGIN,1101,
30012,attr_A,1105,-4
30012,attr_B,1108,34
30012,attr_A,1113,-3
30012,attr_B,1117,33
30012,attr_A,1120,-3
30012,attr_B,1122,33
30012,attr_C,1124,68
30012,attr_D,1128,-38
30012,attr_C,1132,69
30012,attr_D,1136,-39
30012,attr_C,1140,69
30012,attr_D,1143,-39
30012,attr_A,1147,-3
30012,attr_B,1149,33
30012,attr_A,1155,5
30012,attr_B,1159,25
30012,attr_A,1162,5
30012,attr_B,1163,25
30012,END,1168,
30013,BEGIN,1188,
30013,attr_A,1191,5
30013,attr_B,1194,25
30013,attr_C,1199,69
30013,attr_D,1202,-39
30013,attr_D,1205,-39
30013,attr_C,1213,69
30013,attr_B,1216,25
30013,attr_A,1223,5
30013,END,1225,
30014,BEGIN,1229,
30014,attr_C,1233,58
30014,attr_D,1237,-28
30014,attr_C,1241,68
30014,attr_D,1250,-38
30014,attr_C,1253,68
30014,attr_D,1256,-38
30014,attr_D,1279,-38
30014,attr_C,1283,68
30014,attr_D,1286,-30
30014,attr_C,1290,60
30014,attr_D,1294,-30
30014,attr_C,1296,60
30014,END,1298,
30015,BEGIN,1304,
30015,attr_A,1308,7
30015,attr_B,1311,23
30015,attr_C,1321,60
30015,attr_D,1324,-30
30015,attr_D,1327,-30
30015,attr_C,1331,60
30015,attr_B,1336,23
30015,attr_A,1337,7
30015,END,1342,
30016,BEGIN,1348,
30016,attr_B,1357,35
30016,attr_A,1360,-5
30016,attr_B,1369,39
30016,attr_A,1372,-9
30016,attr_B,1377,39
30016,attr_A,1379,-9
30016,attr_C,1381,63
30016,attr_D,1384,-33
30016,attr_C,1389,71
30016,attr_D,1393,-41
30016,attr_C,1397,71
30016,attr_D,1399,-41
30016,attr_B,1401,39
30016,attr_A,1405,-9
30016,attr_B,1411,45
30016,attr_A,1415,-15
30016,attr_B,1418,45
30016,attr_A,1420,-15
30016,attr_A,1424,-15
30016,attr_B,1427,45
30016,attr_A,1434,-8
30016,attr_B,1440,38
30016,attr_A,1448,-8
30016,attr_B,1451,38
30016,END,1454,
30017,BEGIN,1466,
30017,attr_B,1470,38
30017,attr_A,1474,-8
30017,attr_B,1478,39
30017,attr_A,1484,-9
30017,attr_B,1488,39
30017,attr_A,1494,-9
30017,attr_A,1501,-9
30017,attr_B,1503,39
30017,attr_A,1511,-6
30017,attr_B,1517,36
30017,attr_A,1527,-6
30017,attr_B,1535,36
30017,attr_A,1537,-6
30017,attr_B,1541,36
30017,attr_A,1544,-2
30017,attr_B,1551,32
30017,attr_A,1555,-2
30017,attr_B,1558,32
30017,attr_D,1560,-41
30017,attr_C,1563,71
30017,attr_D,1570,-35
30017,attr_C,1573,65
30017,attr_D,1580,-35
30017,attr_C,1582,65
30017,attr_D,1586,-35
30017,attr_C,1588,65
30017,attr_D,1590,-28
30017,attr_C,1594,58
30017,attr_D,1598,-28
30017,attr_C,1600,58
30017,END,1603,
30018,BEGIN,1611,
30018,attr_A,1617,-2
30018,attr_B,1620,32
30018,attr_C,1623,58
30018,attr_D,1628,-28
30018,attr_D,1633,-28
30018,attr_C,1636,58
30018,attr_B,1638,32
30018,attr_A,1642,-2
30018,END,1646,
30019,BEGIN,1649,
30019,attr_B,1654,32
30019,attr_A,1661,-2
30019,attr_B,1667,40
30019,attr_A,1672,-10
30019,attr_B,1676,40
30019,attr_A,1680,-10
30019,attr_A,1685,-10
30019,attr_B,1689,40
30019,attr_A,1691,-5
30019,attr_B,1695,35
30019,attr_A,1699,-5
30019,attr_B,1701,35
30019,attr_D,1704,-30
30019,attr_C,1708,60
30019,attr_D,1714,-29
30019,attr_C,1719,59
30019,attr_D,1721,-29
30019,attr_C,1724,59
30019,END,1727,
30020,BEGIN,1735,
30020,attr_A,1738,-5
30020,attr_B,1741,35
30020,attr_C,1745,59
30020,attr_D,1754,-29
30020,attr_D,1762,-29
30020,attr_C,1766,59
30020,attr_B,1768,35
30020,attr_A,1771,-5
30020,END,1776,
30021,BEGIN,1780,
30021,attr_D,1785,-33
30021,attr_C,1793,63
30021,attr_D,1796,-27
30021,attr_C,1800,57
30021,attr_D,1804,-27
30021,attr_C,1808,57
30021,attr_C,1810,57
30021,attr_D,1812,-27
30021,attr_C,1816,59
30021,attr_D,1819,-29
30021,attr_C,1822,59
30021,attr_D,1825,-29
30021,END,1828,
30022,BEGIN,1833,
30022,attr_A,1837,2
30022,attr_B,1842,28
30022,attr_C,1846,59
30022,attr_D,1850,-29
30022,attr_D,1854,-29
30022,attr_C,1857,59
30022,attr_B,1859,28
30022,attr_A,1861,2
30022,END,1863,
30023,BEGIN,1869,
30023,attr_A,1877,2
30023,attr_B,1882,28
30023,attr_C,1885,69
30023,attr_D,1890,-39
30023,attr_D,1893,-39
30023,attr_C,1895,69
30023,attr_B,1897,28
30023,attr_A,1900,2
30023,END,1902,
30024,BEGIN,1905,
30024,attr_A,1910,-16
30024,attr_B,1916,46
30024,attr_A,1919,-8
30024,attr_B,1924,38
30024,attr_A,1926,-8
30024,attr_B,1931,38
30024,attr_B,1934,38
30024,attr_A,1936,-8
30024,attr_B,1939,39
30024,attr_A,1943,-9
30024,attr_B,1946,39
30024,attr_A,1949,-9
30024,attr_B,1951,39
30024,attr_A,1955,-9
30024,attr_B,1957,44
30024,attr_A,1960,-14
30024,attr_B,1962,44
30024,attr_A,1964,-14
30024,attr_D,1967,-40
30024,attr_C,1974,70
30024,attr_D,1986,-30
30024,attr_C,1993,60
30024,attr_D,1996,-30
30024,attr_C,1998,60
30024,attr_A,2004,-14
30024,attr_B,2008,44
30024,attr_A,2012,-4
30024,attr_B,2017,34
30024,attr_A,2023,-4
30024,attr_B,2025,34
30024,END,2028,
30025,BEGIN,2041,
30025,attr_A,2044,-4
30025,attr_B,2046,34
30025,attr_C,2051,60
30025,attr_D,2054,-30
30025,attr_D,2061,-30
30025,attr_C,2063,60
30025,attr_B,2067,34
30025,attr_A,2070,-4
30025,END,2075,
30026,BEGIN,2078,
30026,attr_A,2084,-4
30026,attr_B,2091,34
30026,attr_C,2094,60
30026,attr_D,2099,-30
30026,attr_D,2102,-30
30026,attr_C,2110,60
30026,attr_B,2130,34
30026,attr_A,2134,-4
30026,END,2136,
30027,BEGIN,2142,
30027,attr_A,2148,0
30027,attr_B,2154,30
30027,attr_A,2159,8
30027,attr_B,2163,22
30027,attr_A,2168,8
30027,attr_B,2170,22
30027,attr_D,2173,-30
30027,attr_C,2177,60
30027,attr_D,2180,-24
30027,attr_C,2187,54
30027,attr_D,2191,-24
30027,attr_C,2194,54
30027,attr_B,2197,22
30027,attr_A,2200,8
30027,attr_B,2203,28
30027,attr_A,2208,2
30027,attr_B,2217,28
30027,attr_A,2219,2
30027,attr_D,2221,-24
30027,attr_C,2225,54
30027,attr_D,2229,-18
30027,attr_C,2237,48
30027,attr_D,2239,-18
30027,attr_C,2243,48
30027,attr_C,2246,48
30027,attr_D,2248,-18
30027,attr_C,2253,51
30027,attr_D,2258,-21
30027,attr_C,2261,51
30027,attr_D,2268,-21
30027,END,2275,
30028,BEGIN,2284,
30028,attr_A,2286,2
30028,attr_B,2290,28
30028,attr_C,2293,51
30028,attr_D,2296,-21
30028,attr_D,2301,-21
30028,attr_C,2303,51
30028,attr_B,2305,28
30028,attr_A,2311,2
30028,END,2314,
30029,BEGIN,2320,
30029,attr_A,2323,2
30029,attr_B,2327,28
30029,attr_A,2334,5
30029,attr_B,2339,25
30029,attr_A,2344,5
30029,attr_B,2345,25
30029,attr_B,2348,25
30029,attr_A,2350,5
30029,attr_B,2353,34
30029,attr_A,2358,-4
30029,attr_B,2367,34
30029,attr_A,2369,-4
30029,attr_D,2371,-21
30029,attr_C,2377,51
30029,attr_D,2380,-13
30029,attr_C,2384,43
30029,attr_D,2389,-13
30029,attr_C,2391,43
30029,attr_C,2394,43
30029,attr_D,2396,-13
30029,attr_C,2400,50
30029,attr_D,2403,-20
30029,attr_C,2409,50
30029,attr_D,2415,-20
30029,END,2420,
30030,BEGIN,2427,
30030,attr_D,2433,-20
30030,attr_C,2436,50
30030,attr_D,2439,-15
30030,attr_C,2443,45
30030,attr_D,2463,-15
30030,attr_C,2465,45
30030,attr_C,2467,45
30030,attr_D,2468,-15
30030,attr_C,2471,52
30030,attr_D,2474,-22
30030,attr_C,2482,52
30030,attr_D,2484,-22
30030,END,2486,
30031,BEGIN,2492,
30031,attr_A,2498,7
30031,attr_B,2501,23
30031,attr_C,2511,52
30031,attr_D,2515,-22
30031,attr_D,2519,-22
30031,attr_C,2520,52
30031,attr_B,2523,23
30031,attr_A,2524,7
30031,END,2528,
30032,BEGIN,2530,
30032,attr_A,2533,-7
30032,attr_B,2537,37
30032,attr_A,2541,-6
30032,attr_B,2545,36
30032,attr_A,2548,-6
30032,attr_B,2553,36
30032,attr_A,2555,-6
30032,attr_B,2557,36
30032,attr_A,2560,1
30032,attr_B,2566,29
30032,attr_A,2572,1
30032,attr_B,2575,29
30032,attr_C,2577,41
30032,attr_D,2585,-11
30032,attr_C,2589,42
30032,attr_D,2597,-12
30032,attr_C,2601,42
30032,attr_D,2603,-12
30032,attr_D,2607,-12
30032,attr_C,2611,42
30032,attr_D,2615,-7
30032,attr_C,2620,37
30032,attr_D,2626,-7
30032,attr_C,2629,37
30032,attr_B,2632,29
30032,attr_A,2636,1
30032,attr_B,2644,33
30032,attr_A,2649,-3
30032,attr_B,2653,33
30032,attr_A,2658,-3
30032,END,2661,
30033,BEGIN,2672,
30033,attr_A,2679,-3
30033,attr_B,2682,33
30033,attr_C,2686,37
30033,attr_D,2690,-7
30033,attr_D,2693,-7
30033,attr_C,2696,37
30033,attr_B,2705,33
30033,attr_A,2709,-3
30033,END,2711,
30034,BEGIN,2714,
30034,attr_A,2717,20
30034,attr_B,2722,10
30034,attr_A,2728,25
30034,attr_B,2734,5
30034,attr_A,2739,25
30034,attr_B,2755,5
30034,attr_A,2758,25
30034,attr_B,2768,5
30034,attr_A,2770,33
30034,attr_B,2774,-3
30034,attr_A,2779,33
30034,attr_B,2781,-3
30034,END,2783,
30035,BEGIN,2790,
30035,attr_A,2794,33
30035,attr_B,2797,-3
30035,attr_A,2802,34
30035,attr_B,2807,-4
30035,attr_A,2812,34
30035,attr_B,2815,-4
30035,attr_B,2820,-4
30035,attr_A,2837,34
30035,attr_B,2842,3
30035,attr_A,2848,27
30035,attr_B,2850,3
30035,attr_A,2854,27
30035,attr_A,2858,27
30035,attr_B,2869,3
30035,attr_A,2875,32
30035,attr_B,2880,-2
30035,attr_A,2882,32
30035,attr_B,2885,-2
30035,END,2892,
30036,BEGIN,2904,
30036,attr_A,2908,43
30036,attr_B,2912,-13
30036,attr_C,2917,69
30036,attr_D,2923,-39
30036,attr_D,2926,-39
30036,attr_C,2928,69
30036,attr_B,2933,-13
30036,attr_A,2938,43
30036,END,2942,
30037,BEGIN,2948,
30037,attr_B,2952,-13
30037,attr_A,2955,43
30037,attr_B,2959,-11
30037,attr_A,2970,41
30037,attr_B,2973,-11
30037,attr_A,2982,41
30037,attr_C,2985,69
30037,attr_D,2989,-39
30037,attr_C,2998,71
30037,attr_D,3001,-41
30037,attr_C,3004,71
30037,attr_D,3006,-41
30037,attr_B,3008,-11
30037,attr_A,3011,41
30037,attr_B,3013,-10
30037,attr_A,3018,40
30037,attr_B,3027,-10
30037,attr_A,3031,40
30037,END,3033,
30038,BEGIN,3044,
30038,attr_A,3047,40
30038,attr_B,3050,-10
30038,attr_C,3055,71
30038,attr_D,3059,-41
30038,attr_D,3062,-41
30038,attr_C,3066,71
30038,attr_B,3072,-10
30038,attr_A,3074,40
30038,END,3076,
30039,BEGIN,3079,
30039,attr_A,3083,27
30039,attr_B,3087,3
30039,attr_A,3091,35
30039,attr_B,3095,-5
30039,attr_A,3099,35
30039,attr_B,3102,-5
30039,attr_C,3104,71
30039,attr_D,3112,-41
30039,attr_C,3116,80
30039,attr_D,3121,-50
30039,attr_C,3130,80
30039,attr_D,3134,-50
30039,attr_A,3136,35
30039,attr_B,3138,-5
30039,attr_A,3145,40
30039,attr_B,3150,-10
30039,attr_A,3153,40
30039,attr_B,3162,-10
30039,attr_D,3164,-50
30039,attr_C,3167,80
30039,attr_D,3171,-45
30039,attr_C,3175,75
30039,attr_D,3179,-45
30039,attr_C,3180,75
30039,END,3184,
30040,BEGIN,3192,
30040,attr_B,3197,-10
30040,attr_A,3201,40
30040,attr_B,3205,-2
30040,attr_A,3209,32
30040,attr_B,3213,-2
30040,attr_A,3219,32
30040,attr_A,3222,32
30040,attr_B,3224,-2
30040,attr_A,3230,40
30040,attr_B,3235,-10
30040,attr_A,3238,40
30040,attr_B,3241,-10
30040,attr_B,3249,-10
30040,attr_A,3254,40
30040,attr_B,3256,-2
30040,attr_A,3262,32
30040,attr_B,3265,-2
30040,attr_A,3278,32
30040,attr_C,3282,75
30040,attr_D,3289,-45
30040,attr_C,3293,84
30040,attr_D,3298,-54
30040,attr_C,3302,84
30040,attr_D,3304,-54
30040,END,3308,
30041,BEGIN,3316,
30041,attr_A,3318,32
30041,attr_B,3323,-2
30041,attr_C,3328,84
30041,attr_D,3333,-54
30041,attr_D,3335,-54
30041,attr_C,3337,84
30041,attr_B,3340,-2
30041,attr_A,3343,32
30041,END,3345,
30042,BEGIN,3353,
30042,attr_D,3356,-31
30042,attr_C,3361,61
30042,attr_D,3364,-24
30042,attr_C,3368,54
30042,attr_D,3373,-24
30042,attr_C,3376,54
30042,attr_B,3381,-12
30042,attr_A,3385,42
30042,attr_B,3388,-11
30042,attr_A,3392,41
30042,attr_B,3396,-11
30042,attr_A,3399,41
30042,END,3402,
30043,BEGIN,3412,
30043,attr_A,3414,41
30043,attr_B,3417,-11
30043,attr_C,3420,54
30043,attr_D,3422,-24
30043,attr_D,3429,-24
30043,attr_C,3434,54
30043,attr_B,3438,-11
30043,attr_A,3443,41
30043,END,3445,
30044,BEGIN,3448,
30044,attr_A,3452,59
30044,attr_B,3456,-29
30044,attr_C,3463,66
30044,attr_D,3467,-36
30044,attr_D,3474,-36
30044,attr_C,3475,66
30044,attr_B,3479,-29
30044,attr_A,3483,59
30044,END,3490,
30045,BEGIN,3493,
30045,attr_A,3498,72
30045,attr_B,3502,-42
30045,attr_C,3505,53
30045,attr_D,3509,-23
30045,attr_D,3513,-23
30045,attr_C,3516,53
30045,attr_B,3518,-42
30045,attr_A,3520,72
30045,END,3524,
30046,BEGIN,3527,
30046,attr_A,3531,72
30046,attr_B,3534,-42
30046,attr_C,3544,53
30046,attr_D,3547,-23
30046,attr_D,3550,-23
30046,attr_C,3551,53
30046,attr_B,3554,-42
30046,attr_A,3558,72
30046,END,3560,
30047,BEGIN,3563,
30047,attr_A,3568,73
30047,attr_B,3571,-43
30047,attr_C,3579,59
30047,attr_D,3582,-29
30047,attr_D,3587,-29
30047,attr_C,3590,59
30047,attr_B,3596,-43
30047,attr_A,3600,73
30047,END,3602,
30048,BEGIN,3608,
30048,attr_B,3612,-17
30048,attr_A,3615,47
30048,attr_B,3620,-15
30048,attr_A,3629,45
30048,attr_B,3634,-15
30048,attr_A,3636,45
30048,END,3640,
30049,BEGIN,3645,
30049,attr_A,3649,45
30049,attr_B,3652,-15
30049,attr_C,3655,59
30049,attr_D,3659,-29
30049,attr_D,3662,-29
30049,attr_C,3666,59
30049,attr_B,3673,-15
30049,attr_A,3677,45
30049,END,3679,
30050,BEGIN,3682,
30050,attr_C,3689,69
30050,attr_D,3693,-39
30050,attr_C,3698,78
30050,attr_D,3703,-48
30050,attr_C,3705,78
30050,attr_D,3712,-48
30050,attr_B,3714,-22
30050,attr_A,3718,52
30050,attr_B,3724,-17
30050,attr_A,3729,47
30050,attr_B,3736,-17
30050,attr_A,3740,47
30050,END,3745,
30051,BEGIN,3757,
30051,attr_A,3764,47
30051,attr_B,3768,-17
30051,attr_C,3771,78
30051,attr_D,3774,-48
30051,attr_D,3778,-48
30051,attr_C,3781,78
30051,attr_B,3783,-17
30051,attr_A,3786,47
30051,END,3788,
30052,BEGIN,3792,
30052,attr_A,3795,49
30052,attr_B,3798,-19
30052,attr_C,3802,72
30052,attr_D,3805,-42
30052,attr_D,3812,-42
30052,attr_C,3816,72
30052,attr_B,3819,-19
30052,attr_A,3822,49
30052,END,3825,
30053,BEGIN,3830,
30053,attr_A,3833,49
30053,attr_B,3836,-19
30053,attr_C,3840,75
30053,attr_D,3842,-45
30053,attr_D,3846,-45
30053,attr_C,3852,75
30053,attr_B,3869,-19
30053,attr_A,3875,49
30053,END,3877,
30054,BEGIN,3880,
30054,attr_A,3884,50
30054,attr_B,3887,-20
30054,attr_A,3891,56
30054,attr_B,3895,-26
30054,attr_A,3898,56
30054,attr_B,3899,-26
30054,attr_B,3903,-26
30054,attr_A,3906,56
30054,attr_B,3908,-19
30054,attr_A,3912,49
30054,attr_B,3920,-19
30054,attr_A,3923,49
30054,END,3928,
30055,BEGIN,3935,
30055,attr_B,3939,-19
30055,attr_A,3942,49
30055,attr_B,3945,-10
30055,attr_A,3953,40
30055,attr_B,3956,-10
30055,attr_A,3958,40
30055,attr_D,3960,-42
30055,attr_C,3963,72
30055,attr_D,3966,-41
30055,attr_C,3971,71
30055,attr_D,3974,-41
30055,attr_C,3977,71
30055,attr_D,3980,-41
30055,attr_C,3984,71
30055,attr_D,3987,-32
30055,attr_C,3991,62
30055,attr_D,3995,-32
30055,attr_C,3999,62
30055,END,4009,
30056,BEGIN,4024,
30056,attr_A,4028,55
30056,attr_B,4034,-25
30056,attr_C,4038,67
30056,attr_D,4042,-37
30056,attr_D,4047,-37
30056,attr_C,4049,67
30056,attr_B,4053,-25
30056,attr_A,4057,55
30056,END,4061,
30057,BEGIN,4069,
30057,attr_A,4072,55
30057,attr_B,4077,-25
30057,attr_C,4080,67
30057,attr_D,4083,-37
30057,attr_D,4085,-37
30057,attr_C,4089,67
30057,attr_B,4092,-25
30057,attr_A,4094,55
30057,END,4096,
30058,BEGIN,4100,
30058,attr_A,4106,55
30058,attr_B,4109,-25
30058,attr_C,4115,67
30058,attr_D,4119,-37
30058,attr_D,4126,-37
30058,attr_C,4129,67
30058,attr_B,4132,-25
30058,attr_A,4140,55
30058,END,4142,
30059,BEGIN,4150,
30059,attr_D,4154,-44
30059,attr_C,4157,74
30059,attr_D,4162,-38
30059,attr_C,4165,68
30059,attr_D,4168,-38
30059,attr_C,4171,68
30059,attr_B,4175,-24
30059,attr_A,4178,54
30059,attr_B,4184,-22
30059,attr_A,4189,52
30059,attr_B,4193,-22
30059,attr_A,4197,52
30059,attr_D,4200,-38
30059,attr_C,4203,68
30059,attr_D,4208,-37
30059,attr_C,4217,67
30059,attr_D,4221,-37
30059,attr_C,4225,67
30059,END,4228,
30060,BEGIN,4236,
30060,attr_D,4239,-37
30060,attr_C,4244,67
30060,attr_D,4248,-27
30060,attr_C,4255,57
30060,attr_D,4256,-27
30060,attr_C,4262,57
30060,attr_D,4270,-27
30060,attr_C,4272,57
30060,attr_D,4277,-23
30060,attr_C,4283,53
30060,attr_D,4285,-23
30060,attr_C,4286,53
30060,attr_C,4289,53
30060,attr_D,4292,-23
30060,attr_C,4296,56
30060,attr_D,4303,-26
30060,attr_C,4311,56
30060,attr_D,4315,-26
30060,END,4318,
30061,BEGIN,4323,
30061,attr_B,4328,-25
30061,attr_A,4331,55
30061,attr_B,4339,-23
30061,attr_A,4343,53
30061,attr_B,4347,-23
30061,attr_A,4350,53
30061,attr_B,4352,-23
30061,attr_A,4354,53
30061,attr_B,4357,-20
30061,attr_A,4361,50
30061,attr_B,4364,-20
30061,attr_A,4367,50
30061,attr_C,4370,56
30061,attr_D,4385,-26
30061,attr_C,4389,62
30061,attr_D,4393,-32
30061,attr_C,4396,62
30061,attr_D,4401,-32
30061,attr_C,4407,62
30061,attr_D,4411,-32
30061,attr_C,4415,68
30061,attr_D,4420,-38
30061,attr_C,4422,68
30061,attr_D,4424,-38
30061,END,4428,
30062,BEGIN,4438,
30062,attr_A,4442,50
30062,attr_B,4445,-20
30062,attr_C,4450,68
30062,attr_D,4454,-38
30062,attr_D,4457,-38
30062,attr_C,4459,68
30062,attr_B,4461,-20
30062,attr_A,4463,50
30062,END,4466,
30063,BEGIN,4470,
30063,attr_B,4473,-32
30063,attr_A,4477,62
30063,attr_B,4482,-26
30063,attr_A,4485,56
30063,attr_B,4487,-26
30063,attr_A,4490,56
30063,END,4492,
30064,BEGIN,4497,
30064,attr_A,4500,56
30064,attr_B,4505,-26
30064,attr_C,4510,68
30064,attr_D,4513,-38
30064,attr_D,4517,-38
30064,attr_C,4519,68
30064,attr_B,4525,-26
30064,attr_A,4528,56
30064,END,4535,
30065,BEGIN,4542,
30065,attr_A,4553,56
30065,attr_B,4558,-26
30065,attr_A,4563,59
30065,attr_B,4568,-29
30065,attr_A,4571,59
30065,attr_B,4575,-29
30065,attr_B,4577,-29
30065,attr_A,4580,59
30065,attr_B,4588,-25
30065,attr_A,4592,55
30065,attr_B,4599,-25
30065,attr_A,4602,55
30065,attr_C,4604,59
30065,attr_D,4607,-29
30065,attr_C,4612,69
30065,attr_D,4620,-39
30065,attr_C,4621,69
30065,attr_D,4624,-39
30065,END,4630,
30066,BEGIN,4637,
30066,attr_B,4642,-25
30066,attr_A,4648,55
30066,attr_B,4652,-23
30066,attr_A,4655,53
30066,attr_B,4658,-23
30066,attr_A,4663,53
30066,attr_C,4668,69
30066,attr_D,4677,-39
30066,attr_C,4682,78
30066,attr_D,4686,-48
30066,attr_C,4690,78
30066,attr_D,4692,-48
30066,attr_C,4694,78
30066,attr_D,4696,-48
30066,attr_C,4706,84
30066,attr_D,4710,-54
30066,attr_C,4714,84
30066,attr_D,4719,-54
30066,END,4721,
30067,BEGIN,4731,
30067,attr_A,4739,53
30067,attr_B,4742,-23
30067,attr_C,4749,84
30067,attr_D,4753,-54
30067,attr_D,4757,-54
30067,attr_C,4759,84
30067,attr_B,4771,-23
30067,attr_A,4774,53
30067,END,4776,
30068,BEGIN,4780,
30068,attr_B,4783,2
30068,attr_A,4786,28
30068,attr_B,4790,7
30068,attr_A,4792,23
30068,attr_B,4796,7
30068,attr_A,4800,23
30068,attr_D,4802,-54
30068,attr_C,4808,84
30068,attr_D,4811,-50
30068,attr_C,4815,80
30068,attr_D,4818,-50
30068,attr_C,4823,80
30068,attr_B,4827,7
30068,attr_A,4832,23
30068,attr_B,4836,14
30068,attr_A,4846,16
30068,attr_B,4850,14
30068,attr_A,4852,16
30068,attr_B,4855,14
30068,attr_A,4861,16
30068,attr_B,4868,23
30068,attr_A,4871,7
30068,attr_B,4874,23
30068,attr_A,4876,7
30068,attr_D,4879,-50
30068,attr_C,4885,80
30068,attr_D,4896,-47
30068,attr_C,4901,77
30068,attr_D,4904,-47
30068,attr_C,4906,77
30068,END,4908,
30069,BEGIN,4919,
30069,attr_B,4922,23
30069,attr_A,4926,7
30069,attr_B,4930,30
30069,attr_A,4935,0
30069,attr_B,4942,30
30069,attr_A,4944,0
30069,attr_C,4946,100
30069,attr_D,4949,-70
30069,attr_C,4954,101
30069,attr_D,4957,-71
30069,attr_C,4962,101
30069,attr_D,4966,-71
30069,attr_A,4973,0
30069,attr_B,4976,30
30069,attr_A,4979,2
30069,attr_B,4982,28
30069,attr_A,4985,2
30069,attr_B,4992,28
30069,attr_A,4994,2
30069,attr_B,4996,28
30069,attr_A,4999,8
30069,attr_B,5004,22
30069,attr_A,5009,8
30069,attr_B,5014,22
30069,END,5016,
30070,BEGIN,5026,
30070,attr_B,5029,22
30070,attr_A,5033,8
30070,attr_B,5038,28
30070,attr_A,5047,2
30070,attr_B,5051,28
30070,attr_A,5052,2
30070,END,5056,
30071,BEGIN,5061,
30071,attr_A,5066,2
