transaction_id,type,time,value
10005,attr_C,199,57
10005,attr_D,201,-27
10005,attr_C,203,57
10005,attr_D,205,-27
10005,attr_A,207,11
10005,attr_B,209,19
10005,attr_A,211,14
10005,attr_B,217,16
10005,attr_A,219,14
10005,attr_B,221,16
10005,attr_C,223,57
10005,attr_D,224,-27
10005,attr_C,226,67
10005,attr_D,228,-37
10005,attr_C,230,67
10005,attr_D,232,-37
10005,END,234,
10006,BEGIN,240,
10006,attr_B,242,16
10006,attr_A,245,14
10006,attr_B,248,26
10006,attr_A,252,4
10006,attr_B,255,26
10006,attr_A,258,4
10006,attr_C,261,67
10006,attr_D,264,-37
10006,attr_C,268,70
10006,attr_D,275,-40
10006,attr_C,278,70
10006,attr_D,281,-40
10006,attr_A,284,4
10006,attr_B,286,26
10006,attr_A,288,11
10006,attr_B,291,19
10006,attr_A,294,11
10006,attr_B,296,19
10006,attr_C,298,70
10006,attr_D,300,-40
10006,attr_C,302,80
10006,attr_D,305,-50
10006,attr_C,307,80
10006,attr_D,311,-50
10006,END,313,
10007,BEGIN,321,
10007,attr_A,322,11
10007,attr_B,325,19
10007,attr_C,328,80
10007,attr_D,331,-50
10007,attr_D,334,-50
10007,attr_C,341,80
10007,attr_B,343,19
10007,attr_A,347,11
10007,END,351,
10008,BEGIN,354,
10008,attr_B,356,7
10008,attr_A,359,23
10008,attr_B,361,11
10008,attr_A,365,19
10008,attr_B,368,11
10008,attr_A,371,19
10008,attr_A,375,19
10008,attr_B,378,11
10008,attr_A,382,21
10008,attr_B,384,9
10008,attr_A,388,21
10008,attr_B,395,9
10008,attr_B,398,9
10008,attr_A,402,21
10008,attr_B,407,18
10008,attr_A,410,12
10008,attr_B,413,18
10008,attr_A,416,12
10008,END,420,
10009,BEGIN,428,
10009,attr_B,435,18
10009,attr_A,440,12
10009,attr_B,446,28
10009,attr_A,452,2
10009,attr_B,457,28
10009,attr_A,459,2
10009,attr_B,462,28
10009,attr_A,466,2
10009,attr_B,472,37
10009,attr_A,477,-7
10009,attr_B,483,37
10009,attr_A,485,-7
10009,END,489,
10010,BEGIN,495,
10010,attr_A,499,-7
10010,attr_B,502,37
10010,attr_C,506,30
10010,attr_D,510,0
10010,attr_D,522,0
10010,attr_C,529,30
10010,attr_B,537,37
10010,attr_A,542,-7
10010,END,545,
10011,BEGIN,548,
10011,attr_B,552,4
10011,attr_A,555,26
10011,attr_B,560,6
10011,attr_A,569,24
10011,attr_B,573,6
10011,attr_A,576,24
10011,attr_B,578,6
10011,attr_A,592,24
10011,attr_B,601,13
10011,attr_A,605,17
10011,attr_B,614,13
10011,attr_A,621,17
10011,attr_C,623,27
10011,attr_D,627,3
10011,attr_C,636,35
10011,attr_D,642,-5
10011,attr_C,647,35
10011,attr_D,654,-5
10011,attr_B,656,13
10011,attr_A,660,17
10011,attr_B,666,21
10011,attr_A,671,9
10011,attr_B,674,21
10011,attr_A,678,9
10011,END,687,
10012,BEGIN,700,
10012,attr_D,704,-5
10012,attr_C,708,35
10012,attr_D,753,2
10012,attr_C,757,28
10012,attr_D,762,2
10012,attr_C,768,28
10012,END,772,
10013,BEGIN,778,
10013,attr_A,785,30
10013,attr_B,789,0
10013,attr_C,797,28
10013,attr_D,801,2
10013,attr_D,804,2
10013,attr_C,806,28
10013,attr_B,808,0
10013,attr_A,811,30
10013,END,814,
10014,BEGIN,817,
10014,attr_A,820,11
10014,attr_B,823,19
10014,attr_C,827,47
10014,attr_D,832,-17
10014,attr_D,835,-17
10014,attr_C,838,47
10014,attr_B,839,19
10014,attr_A,847,11
10014,END,849,
10015,BEGIN,852,
10015,attr_A,856,11
10015,attr_B,860,19
10015,attr_C,863,47
10015,attr_D,866,-17
10015,attr_D,871,-17
10015,attr_C,878,47
10015,attr_B,886,19
10015,attr_A,891,11
10015,END,896,
10016,BEGIN,899,
10016,attr_D,903,-17
10016,attr_C,906,47
10016,attr_D,912,-14
10016,attr_C,918,44
10016,attr_D,926,-14
10016,attr_C,928,44
10016,attr_C,931,44
10016,attr_D,932,-14
10016,attr_C,937,48
10016,attr_D,946,-18
10016,attr_C,950,48
10016,attr_D,953,-18
10016,attr_C,962,48
10016,attr_D,964,-18
10016,attr_C,966,49
10016,attr_D,972,-19
10016,attr_C,980,49
10016,attr_D,982,-19
10016,attr_C,985,49
10016,attr_D,992,-19
10016,attr_C,998,53
10016,attr_D,1001,-23
10016,attr_C,1005,53
10016,attr_D,1008,-23
10016,attr_C,1010,53
10016,attr_D,1012,-23
10016,attr_C,1018,61
10016,attr_D,1023,-31
10016,attr_C,1027,61
10016,attr_D,1029,-31
10016,END,1031,
10017,BEGIN,1041,
10017,attr_A,1047,2
10017,attr_B,1051,28
10017,attr_C,1054,61
10017,attr_D,1058,-31
10017,attr_D,1063,-31
10017,attr_C,1065,61
10017,attr_B,1067,28
10017,attr_A,1071,2
10017,END,1074,
10018,BEGIN,1080,
10018,attr_A,1083,-4
10018,attr_B,1088,34
10018,attr_A,1094,-1
10018,attr_B,1098,31
10018,attr_A,1102,-1
10018,attr_B,1103,31
10018,attr_A,1106,-1
10018,attr_B,1109,31
10018,attr_A,1111,3
10018,attr_B,1115,27
10018,attr_A,1118,3
10018,attr_B,1123,27
10018,attr_A,1126,3
10018,attr_B,1131,27
10018,attr_A,1134,11
10018,attr_B,1138,19
10018,attr_A,1152,11
10018,attr_B,1154,19
10018,attr_B,1157,19
10018,attr_A,1161,11
10018,attr_B,1167,23
10018,attr_A,1176,7
10018,attr_B,1178,23
10018,attr_A,1180,7
10018,attr_D,1182,-31
10018,attr_C,1185,61
10018,attr_D,1190,-28
10018,attr_C,1201,58
10018,attr_D,1204,-28
10018,attr_C,1206,58
10018,END,1209,
10019,BEGIN,1217,
10019,attr_C,1220,58
10019,attr_D,1224,-28
10019,attr_C,1231,63
10019,attr_D,1235,-33
10019,attr_C,1238,63
10019,attr_D,1243,-33
10019,END,1245,
10020,BEGIN,1249,
10020,attr_B,1254,23
10020,attr_A,1258,7
10020,attr_B,1262,32
10020,attr_A,1265,-2
10020,attr_B,1268,32
10020,attr_A,1270,-2
10020,attr_C,1274,63
10020,attr_D,1277,-33
10020,attr_C,1282,69
10020,attr_D,1289,-39
10020,attr_C,1292,69
10020,attr_D,1297,-39
10020,attr_C,1306,69
10020,attr_D,1312,-39
10020,attr_C,1315,74
10020,attr_D,1323,-44
10020,attr_C,1326,74
10020,attr_D,1330,-44
10020,attr_B,1333,32
10020,attr_A,1335,-2
10020,attr_B,1338,33
10020,attr_A,1341,-3
10020,attr_B,1344,33
10020,attr_A,1345,-3
10020,END,1351,
10021,BEGIN,1361,
10021,attr_A,1367,-3
10021,attr_B,1371,33
10021,attr_A,1375,5
10021,attr_B,1380,25
10021,attr_A,1386,5
10021,attr_B,1390,25
10021,END,1394,
10022,BEGIN,1403,
10022,attr_C,1406,74
10022,attr_D,1412,-44
10022,attr_C,1416,77
10022,attr_D,1420,-47
10022,attr_C,1422,77
10022,attr_D,1428,-47
10022,attr_B,1432,25
10022,attr_A,1435,5
10022,attr_B,1442,28
10022,attr_A,1445,2
10022,attr_B,1449,28
10022,attr_A,1452,2
10022,attr_A,1459,2
10022,attr_B,1462,28
10022,attr_A,1465,10
10022,attr_B,1468,20
10022,attr_A,1473,10
10022,attr_B,1476,20
10022,attr_A,1479,10
10022,attr_B,1482,20
10022,attr_A,1487,19
10022,attr_B,1492,11
10022,attr_A,1495,19
10022,attr_B,1498,11
10022,attr_D,1500,-47
10022,attr_C,1502,77
10022,attr_D,1506,-38
10022,attr_C,1510,68
10022,attr_D,1514,-38
10022,attr_C,1516,68
10022,END,1520,
10023,BEGIN,1530,
10023,attr_A,1533,19
10023,attr_B,1536,11
10023,attr_C,1543,68
10023,attr_D,1547,-38
10023,attr_D,1554,-38
10023,attr_C,1562,68
10023,attr_B,1564,11
10023,attr_A,1566,19
10023,END,1568,
10024,BEGIN,1571,
10024,attr_A,1583,19
10024,attr_B,1589,11
10024,attr_C,1592,68
10024,attr_D,1595,-38
10024,attr_D,1599,-38
10024,attr_C,1601,68
10024,attr_B,1609,11
10024,attr_A,1626,19
10024,END,1634,
10025,BEGIN,1637,
10025,attr_A,1640,-2
10025,attr_B,1643,32
10025,attr_C,1651,60
10025,attr_D,1656,-30
10025,attr_D,1665,-30
10025,attr_C,1666,60
10025,attr_B,1670,32
10025,attr_A,1671,-2
10025,END,1675,
10026,BEGIN,1678,
10026,attr_A,1683,-2
10026,attr_B,1686,32
10026,attr_C,1694,60
10026,attr_D,1697,-30
10026,attr_D,1702,-30
10026,attr_C,1705,60
10026,attr_B,1711,32
10026,attr_A,1713,-2
10026,END,1717,
10027,BEGIN,1720,
10027,attr_C,1726,60
10027,attr_D,1733,-30
10027,attr_C,1740,64
10027,attr_D,1744,-34
10027,attr_C,1747,64
10027,attr_D,1755,-34
10027,END,1758,
10028,BEGIN,1764,
10028,attr_B,1767,28
10028,attr_A,1775,2
10028,attr_B,1778,36
10028,attr_A,1782,-6
10028,attr_B,1787,36
10028,attr_A,1797,-6
10028,attr_C,1802,64
10028,attr_D,1807,-34
10028,attr_C,1811,70
10028,attr_D,1817,-40
10028,attr_C,1820,70
10028,attr_D,1823,-40
10028,attr_B,1826,36
10028,attr_A,1831,-6
10028,attr_B,1836,39
10028,attr_A,1841,-9
10028,attr_B,1844,39
10028,attr_A,1847,-9
10028,attr_B,1849,39
10028,attr_A,1851,-9
10028,attr_B,1856,46
10028,attr_A,1862,-16
10028,attr_B,1867,46
10028,attr_A,1868,-16
10028,END,1871,
10029,BEGIN,1881,
10029,attr_A,1889,-16
10029,attr_B,1898,46
10029,attr_C,1904,70
10029,attr_D,1908,-40
10029,attr_D,1912,-40
10029,attr_C,1918,70
10029,attr_B,1920,46
10029,attr_A,1923,-16
10029,END,1928,
10030,BEGIN,1941,
10030,attr_A,1944,-16
10030,attr_B,1948,46
10030,attr_C,1953,70
10030,attr_D,1959,-40
10030,attr_D,1966,-40
10030,attr_C,1972,70
10030,attr_B,1975,46
10030,attr_A,1977,-16
10030,END,1983,
10031,BEGIN,1987,
10031,attr_A,1990,-9
10031,attr_B,1994,39
10031,attr_C,1997,74
10031,attr_D,2000,-44
10031,attr_D,2003,-44
10031,attr_C,2005,74
10031,attr_B,2009,39
10031,attr_A,2014,-9
10031,END,2021,
10032,BEGIN,2024,
10032,attr_A,2027,-9
10032,attr_B,2035,39
10032,attr_C,2040,74
10032,attr_D,2043,-44
10032,attr_D,2048,-44
10032,attr_C,2052,74
10032,attr_B,2056,39
10032,attr_A,2058,-9
10032,END,2065,
10033,BEGIN,2069,
10033,attr_A,2072,-4
10033,attr_B,2076,34
10033,attr_C,2082,60
10033,attr_D,2093,-30
10033,attr_D,2096,-30
10033,attr_C,2100,60
10033,attr_B,2104,34
10033,attr_A,2106,-4
10033,END,2109,
10034,BEGIN,2113,
10034,attr_B,2117,35
10034,attr_A,2120,-5
10034,attr_B,2127,36
10034,attr_A,2131,-6
10034,attr_B,2137,36
10034,attr_A,2140,-6
10034,attr_B,2143,36
10034,attr_A,2145,-6
10034,attr_B,2149,40
10034,attr_A,2156,-10
10034,attr_B,2158,40
10034,attr_A,2162,-10
10034,attr_C,2166,70
10034,attr_D,2169,-40
10034,attr_C,2172,76
10034,attr_D,2176,-46
10034,attr_C,2181,76
10034,attr_D,2185,-46
10034,attr_B,2188,40
10034,attr_A,2190,-10
10034,attr_B,2193,42
10034,attr_A,2198,-12
10034,attr_B,2201,42
10034,attr_A,2205,-12
10034,attr_D,2207,-46
10034,attr_C,2211,76
10034,attr_D,2214,-39
10034,attr_C,2218,69
10034,attr_D,2227,-39
10034,attr_C,2231,69
10034,END,2233,
10035,BEGIN,2241,
10035,attr_D,2247,-39
10035,attr_C,2251,69
10035,attr_D,2254,-30
10035,attr_C,2260,60
10035,attr_D,2266,-30
10035,attr_C,2273,60
10035,attr_C,2280,60
10035,attr_D,2283,-30
10035,attr_C,2288,61
10035,attr_D,2294,-31
10035,attr_C,2298,61
10035,attr_D,2307,-31
10035,attr_D,2309,-31
10035,attr_C,2315,61
10035,attr_D,2318,-28
10035,attr_C,2325,58
10035,attr_D,2328,-28
10035,attr_C,2330,58
10035,attr_A,2333,-12
10035,attr_B,2336,42
10035,attr_A,2342,-7
10035,attr_B,2346,37
10035,attr_A,2355,-7
10035,attr_B,2356,37
10035,END,2360,
10036,BEGIN,2368,
10036,attr_A,2372,-7
10036,attr_B,2375,37
10036,attr_C,2382,58
10036,attr_D,2385,-28
10036,attr_D,2388,-28
10036,attr_C,2392,58
10036,attr_B,2398,37
10036,attr_A,2402,-7
10036,END,2404,
10037,BEGIN,2408,
10037,attr_C,2416,58
10037,attr_D,2426,-28
10037,attr_C,2430,60
10037,attr_D,2434,-30
10037,attr_C,2437,60
10037,attr_D,2440,-30
10037,END,2444,
10038,BEGIN,2450,
10038,attr_B,2454,34
10038,attr_A,2461,-4
10038,attr_B,2468,42
10038,attr_A,2472,-12
10038,attr_B,2475,42
10038,attr_A,2477,-12
10038,attr_A,2480,-12
10038,attr_B,2485,42
10038,attr_A,2490,-7
10038,attr_B,2497,37
10038,attr_A,2499,-7
10038,attr_B,2503,37
10038,END,2505,
10039,BEGIN,2510,
10039,attr_A,2518,-7
10039,attr_B,2522,37
10039,attr_C,2536,41
10039,attr_D,2540,-11
10039,attr_D,2544,-11
10039,attr_C,2546,41
10039,attr_B,2549,37
10039,attr_A,2551,-7
10039,END,2559,
10040,BEGIN,2563,
10040,attr_A,2568,-7
10040,attr_B,2571,37
10040,attr_A,2579,0
10040,attr_B,2587,30
10040,attr_A,2588,0
10040,attr_B,2596,30
10040,attr_C,2600,41
10040,attr_D,2604,-11
10040,attr_C,2608,49
10040,attr_D,2613,-19
10040,attr_C,2616,49
10040,attr_D,2622,-19
10040,attr_B,2625,30
10040,attr_A,2627,0
10040,attr_B,2630,37
10040,attr_A,2633,-7
10040,attr_B,2635,37
10040,attr_A,2637,-7
10040,END,2639,
10041,BEGIN,2648,
10041,attr_C,2652,49
10041,attr_D,2656,-19
10041,attr_C,2660,54
10041,attr_D,2669,-24
10041,attr_C,2671,54
10041,attr_D,2673,-24
10041,attr_C,2674,54
10041,attr_D,2678,-24
10041,attr_C,2685,57
10041,attr_D,2688,-27
10041,attr_C,2697,57
10041,attr_D,2700,-27
10041,END,2706,
10042,BEGIN,2715,
10042,attr_C,2720,57
10042,attr_D,2725,-27
10042,attr_C,2731,65
10042,attr_D,2736,-35
10042,attr_C,2740,65
10042,attr_D,2742,-35
10042,attr_B,2745,10
10042,attr_A,2748,20
10042,attr_B,2751,11
10042,attr_A,2754,19
10042,attr_B,2757,11
10042,attr_A,2759,19
10042,END,2761,
10043,BEGIN,2771,
10043,attr_A,2777,19
10043,attr_B,2786,11
10043,attr_C,2793,65
10043,attr_D,2796,-35
10043,attr_D,2799,-35
10043,attr_C,2801,65
10043,attr_B,2804,11
10043,attr_A,2806,19
10043,END,2810,
10044,BEGIN,2813,
10044,attr_A,2819,33
10044,attr_B,2821,-3
10044,attr_A,2825,42
10044,attr_B,2832,-12
10044,attr_A,2835,42
10044,attr_B,2840,-12
10044,attr_C,2843,65
10044,attr_D,2846,-35
10044,attr_C,2851,69
10044,attr_D,2856,-39
10044,attr_C,2865,69
10044,attr_D,2866,-39
10044,attr_A,2872,42
10044,attr_B,2876,-12
10044,attr_A,2879,43
10044,attr_B,2883,-13
10044,attr_A,2887,43
10044,attr_B,2891,-13
10044,END,2895,
10045,BEGIN,2906,
10045,attr_A,2911,43
10045,attr_B,2915,-13
10045,attr_C,2918,69
10045,attr_D,2921,-39
10045,attr_D,2924,-39
10045,attr_C,2936,69
10045,attr_B,2940,-13
10045,attr_A,2944,43
10045,END,2947,
10046,BEGIN,2950,
10046,attr_A,2953,43
10046,attr_B,2958,-13
10046,attr_A,2962,45
10046,attr_B,2972,-15
10046,attr_A,2975,45
10046,attr_B,2977,-15
10046,END,2979,
10047,BEGIN,2986,
10047,attr_A,2995,45
10047,attr_B,2999,-15
10047,attr_C,3002,71
10047,attr_D,3007,-41
10047,attr_D,3010,-41
10047,attr_C,3012,71
10047,attr_B,3014,-15
10047,attr_A,3017,45
10047,END,3021,
10048,BEGIN,3023,
10048,attr_A,3028,37
10048,attr_B,3032,-7
10048,attr_C,3040,60
10048,attr_D,3046,-30
10048,attr_D,3049,-30
10048,attr_C,3054,60
10048,attr_B,3061,-7
10048,attr_A,3064,37
10048,END,3068,
10049,BEGIN,3071,
10049,attr_D,3082,-41
10049,attr_C,3086,71
10049,attr_D,3090,-35
10049,attr_C,3093,65
10049,attr_D,3096,-35
10049,attr_C,3100,65
10049,END,3108,
10050,BEGIN,3114,
10050,attr_B,3118,3
10050,attr_A,3122,27
10050,attr_B,3132,6
10050,attr_A,3139,24
10050,attr_B,3141,6
10050,attr_A,3144,24
10050,attr_A,3146,24
10050,attr_B,3149,6
10050,attr_A,3154,31
10050,attr_B,3157,-1
10050,attr_A,3163,31
10050,attr_B,3168,-1
10050,attr_D,3170,-35
10050,attr_C,3174,65
10050,attr_D,3177,-33
10050,attr_C,3183,63
10050,attr_D,3190,-33
10050,attr_C,3194,63
10050,attr_D,3202,-33
10050,attr_C,3203,63
10050,attr_D,3208,-24
10050,attr_C,3212,54
10050,attr_D,3216,-24
10050,attr_C,3218,54
10050,attr_B,3221,-1
10050,attr_A,3223,31
10050,attr_B,3227,5
10050,attr_A,3231,25
10050,attr_B,3234,5
10050,attr_A,3240,25
10050,END,3243,
10051,BEGIN,3252,
10051,attr_A,3257,25
10051,attr_B,3260,5
10051,attr_C,3263,54
10051,attr_D,3268,-24
10051,attr_D,3274,-24
10051,attr_C,3283,54
10051,attr_B,3285,5
10051,attr_A,3288,25
10051,END,3292,
10052,BEGIN,3296,
10052,attr_B,3300,-6
10052,attr_A,3305,36
10052,attr_B,3313,-2
10052,attr_A,3317,32
10052,attr_B,3320,-2
10052,attr_A,3322,32
10052,attr_A,3325,32
10052,attr_B,3327,-2
10052,attr_A,3332,37
10052,attr_B,3336,-7
10052,attr_A,3341,37
10052,attr_B,3352,-7
10052,attr_D,3354,-35
10052,attr_C,3357,65
10052,attr_D,3360,-31
10052,attr_C,3366,61
10052,attr_D,3371,-31
10052,attr_C,3375,61
10052,attr_A,3377,37
10052,attr_B,3382,-7
10052,attr_A,3389,39
10052,attr_B,3393,-9
10052,attr_A,3397,39
10052,attr_B,3408,-9
10052,END,3423,
10053,BEGIN,3436,
10053,attr_A,3442,59
10053,attr_B,3449,-29
10053,attr_A,3453,67
10053,attr_B,3458,-37
10053,attr_A,3464,67
10053,attr_B,3468,-37
10053,attr_A,3471,67
10053,attr_B,3473,-37
10053,attr_A,3476,72
10053,attr_B,3478,-42
10053,attr_A,3480,72
10053,attr_B,3484,-42
10053,END,3486,
10054,BEGIN,3494,
10054,attr_A,3501,72
10054,attr_B,3507,-42
10054,attr_C,3511,53
10054,attr_D,3515,-23
10054,attr_D,3519,-23
10054,attr_C,3521,53
10054,attr_B,3525,-42
10054,attr_A,3528,72
10054,END,3533,
10055,BEGIN,3543,
10055,attr_C,3549,59
10055,attr_D,3553,-29
10055,attr_C,3555,63
10055,attr_D,3559,-33
10055,attr_C,3561,63
10055,attr_D,3565,-33
10055,attr_D,3570,-33
10055,attr_C,3572,63
10055,attr_D,3581,-29
10055,attr_C,3585,59
10055,attr_D,3591,-29
10055,attr_C,3594,59
10055,attr_B,3597,-43
10055,attr_A,3603,73
10055,attr_B,3606,-39
10055,attr_A,3611,69
10055,attr_B,3613,-39
10055,attr_A,3617,69
10055,END,3621,
10056,BEGIN,3630,
10056,attr_C,3633,59
10056,attr_D,3638,-29
10056,attr_C,3647,60
10056,attr_D,3653,-30
10056,attr_C,3656,60
10056,attr_D,3661,-30
10056,END,3663,
10057,BEGIN,3675,
10057,attr_B,3680,-22
10057,attr_A,3683,52
10057,attr_B,3687,-14
10057,attr_A,3692,44
10057,attr_B,3694,-14
10057,attr_A,3697,44
10057,attr_A,3701,44
10057,attr_B,3710,-14
10057,attr_A,3715,49
10057,attr_B,3721,-19
10057,attr_A,3725,49
10057,attr_B,3727,-19
10057,attr_C,3730,69
10057,attr_D,3733,-39
10057,attr_C,3738,72
10057,attr_D,3744,-42
10057,attr_C,3751,72
10057,attr_D,3754,-42
10057,END,3758,
10058,BEGIN,3767,
10058,attr_A,3773,49
10058,attr_B,3780,-19
10058,attr_C,3782,72
10058,attr_D,3785,-42
10058,attr_D,3789,-42
10058,attr_C,3791,72
10058,attr_B,3794,-19
10058,attr_A,3797,49
10058,END,3800,
10059,BEGIN,3803,
10059,attr_A,3808,49
10059,attr_B,3814,-19
10059,attr_C,3818,72
10059,attr_D,3824,-42
10059,attr_D,3832,-42
10059,attr_C,3837,72
10059,attr_B,3839,-19
10059,attr_A,3841,49
10059,END,3851,
10060,BEGIN,3856,
10060,attr_A,3858,49
10060,attr_B,3860,-19
10060,attr_C,3863,75
10060,attr_D,3867,-45
10060,attr_D,3871,-45
10060,attr_C,3876,75
10060,attr_B,3878,-19
10060,attr_A,3882,49
10060,END,3885,
10061,BEGIN,3892,
10061,attr_D,3896,-45
10061,attr_C,3901,75
10061,attr_D,3910,-35
10061,attr_C,3919,65
10061,attr_D,3924,-35
10061,attr_C,3926,65
10061,attr_A,3931,50
10061,attr_B,3934,-20
10061,attr_A,3938,58
10061,attr_B,3944,-28
10061,attr_A,3948,58
10061,attr_B,3952,-28
10061,attr_D,3957,-35
10061,attr_C,3959,65
10061,attr_D,3965,-26
10061,attr_C,3969,56
10061,attr_D,3973,-26
10061,attr_C,3975,56
10061,attr_D,3978,-26
10061,attr_C,3982,56
10061,attr_D,3985,-17
10061,attr_C,3990,47
10061,attr_D,3993,-17
10061,attr_C,3998,47
10061,END,4002,
10062,BEGIN,4023,
10062,attr_A,4027,55
10062,attr_B,4030,-25
10062,attr_C,4032,67
10062,attr_D,4036,-37
10062,attr_D,4040,-37
10062,attr_C,4044,67
10062,attr_B,4051,-25
10062,attr_A,4055,55
10062,END,4056,
10063,BEGIN,4065,
10063,attr_D,4068,-37
10063,attr_C,4074,67
10063,attr_D,4079,-31
10063,attr_C,4082,61
10063,attr_D,4084,-31
10063,attr_C,4087,61
10063,attr_B,4090,-25
10063,attr_A,4093,55
10063,attr_B,4098,-18
10063,attr_A,4105,48
10063,attr_B,4112,-18
10063,attr_A,4117,48
10063,END,4120,
10064,BEGIN,4128,
10064,attr_A,4131,48
10064,attr_B,4138,-18
10064,attr_A,4143,51
10064,attr_B,4148,-21
10064,attr_A,4152,51
10064,attr_B,4155,-21
10064,attr_D,4158,-31
10064,attr_C,4161,61
10064,attr_D,4170,-22
10064,attr_C,4180,52
10064,attr_D,4183,-22
10064,attr_C,4186,52
10064,attr_A,4188,51
10064,attr_B,4191,-21
10064,attr_A,4194,61
10064,attr_B,4201,-31
10064,attr_A,4204,61
10064,attr_B,4210,-31
10064,attr_A,4214,61
10064,attr_B,4218,-31
10064,attr_A,4223,70
10064,attr_B,4227,-40
10064,attr_A,4234,70
10064,attr_B,4238,-40
10064,attr_A,4242,70
10064,attr_B,4246,-40
10064,attr_A,4252,78
10064,attr_B,4257,-48
10064,attr_A,4259,78
10064,attr_B,4261,-48
10064,END,4264,
10065,BEGIN,4274,
10065,attr_B,4276,-48
10065,attr_A,4280,78
10065,attr_B,4287,-46
10065,attr_A,4293,76
10065,attr_B,4294,-46
10065,attr_A,4299,76
10065,attr_A,4302,76
10065,attr_B,4306,-46
10065,attr_A,4313,83
10065,attr_B,4317,-53
10065,attr_A,4327,83
10065,attr_B,4330,-53
10065,attr_C,4334,52
10065,attr_D,4337,-22
10065,attr_C,4342,57
10065,attr_D,4346,-27
10065,attr_C,4349,57
10065,attr_D,4353,-27
10065,attr_C,4356,57
10065,attr_D,4360,-27
10065,attr_C,4363,64
10065,attr_D,4369,-34
10065,attr_C,4377,64
10065,attr_D,4382,-34
10065,attr_C,4386,64
10065,attr_D,4388,-34
10065,attr_C,4392,67
10065,attr_D,4397,-37
10065,attr_C,4400,67
10065,attr_D,4402,-37
10065,END,4404,
10066,BEGIN,4414,
10066,attr_C,4418,67
10066,attr_D,4433,-37
10066,attr_C,4437,69
10066,attr_D,4441,-39
10066,attr_C,4444,69
10066,attr_D,4451,-39
10066,attr_A,4456,83
10066,attr_B,4464,-53
10066,attr_A,4468,86
10066,attr_B,4476,-56
10066,attr_A,4480,86
10066,attr_B,4496,-56
10066,attr_C,4498,69
10066,attr_D,4501,-39
10066,attr_C,4508,78
10066,attr_D,4512,-48
10066,attr_C,4515,78
10066,attr_D,4520,-48
10066,attr_D,4523,-48
10066,attr_C,4527,78
10066,attr_D,4532,-41
10066,attr_C,4539,71
10066,attr_D,4543,-41
10066,attr_C,4545,71
10066,END,4554,
10067,BEGIN,4564,
10067,attr_C,4567,71
10067,attr_D,4570,-41
10067,attr_C,4574,77
10067,attr_D,4582,-47
10067,attr_C,4586,77
10067,attr_D,4589,-47
10067,attr_A,4593,86
10067,attr_B,4596,-56
10067,attr_A,4600,91
10067,attr_B,4605,-61
10067,attr_A,4609,91
10067,attr_B,4610,-61
10067,attr_B,4614,-61
10067,attr_A,4617,91
10067,attr_B,4622,-58
10067,attr_A,4625,88
10067,attr_B,4627,-58
10067,attr_A,4636,88
10067,attr_C,4639,77
10067,attr_D,4644,-47
10067,attr_C,4646,84
10067,attr_D,4649,-54
10067,attr_C,4651,84
10067,attr_D,4654,-54
10067,END,4659,
10068,BEGIN,4667,
10068,attr_A,4670,88
10068,attr_B,4672,-58
10068,attr_C,4675,84
10068,attr_D,4679,-54
10068,attr_D,4684,-54
10068,attr_C,4688,84
10068,attr_B,4691,-58
10068,attr_A,4693,88
