transaction_id,type,time,value
18,attr_B,1104,34
18,attr_C,1107,68
18,attr_D,1110,-38
18,attr_D,1112,-38
18,attr_C,1114,68
18,attr_B,1116,34
18,attr_A,1119,-4
18,END,1121,
19,BEGIN,1127,
19,attr_D,1130,-38
19,attr_C,1133,68
19,attr_D,1137,-35
19,attr_C,1141,65
19,attr_D,1145,-35
19,attr_C,1148,65
19,attr_D,1150,-35
19,attr_C,1158,65
19,attr_D,1161,-26
19,attr_C,1164,56
19,attr_D,1166,-26
19,attr_C,1173,56
19,attr_C,1175,56
19,attr_D,1179,-26
19,attr_C,1181,61
19,attr_D,1184,-31
19,attr_C,1186,61
19,attr_D,1193,-31
19,END,1195,
20,BEGIN,1200,
20,attr_A,1208,5
20,attr_B,1215,25
20,attr_C,1219,61
20,attr_D,1222,-31
20,attr_D,1227,-31
20,attr_C,1232,61
20,attr_B,1234,25
20,attr_A,1240,5
20,END,1242,
21,BEGIN,1248,
21,attr_A,1252,7
21,attr_B,1257,23
21,attr_C,1259,63
21,attr_D,1261,-33
21,attr_D,1263,-33
21,attr_C,1266,63
21,attr_B,1271,23
21,attr_A,1273,7
21,END,1275,
22,BEGIN,1278,
22,attr_A,1281,7
22,attr_B,1285,23
22,attr_C,1288,63
22,attr_D,1293,-33
22,attr_D,1302,-33
22,attr_C,1305,63
22,attr_B,1309,23
22,attr_A,1313,7
22,END,1322,
23,BEGIN,1325,
23,attr_A,1329,-5
23,attr_B,1332,35
23,attr_C,1340,63
23,attr_D,1343,-33
23,attr_D,1347,-33
23,attr_C,1350,63
23,attr_B,1358,35
23,attr_A,1362,-5
23,END,1366,
24,BEGIN,1368,
24,attr_A,1373,-9
24,attr_B,1376,39
24,attr_C,1382,74
24,attr_D,1385,-44
24,attr_D,1388,-44
24,attr_C,1392,74
24,attr_B,1398,39
24,attr_A,1400,-9
24,END,1402,
25,BEGIN,1410,
25,attr_A,1414,5
25,attr_B,1419,25
25,attr_C,1423,71
25,attr_D,1426,-41
25,attr_D,1429,-41
25,attr_C,1431,71
25,attr_B,1433,25
25,attr_A,1436,5
25,END,1439,
26,BEGIN,1443,
26,attr_C,1446,71
26,attr_D,1450,-41
26,attr_C,1460,81
26,attr_D,1463,-51
26,attr_C,1467,81
26,attr_D,1471,-51
26,attr_B,1475,25
26,attr_A,1480,5
26,attr_B,1485,29
26,attr_A,1489,1
26,attr_B,1491,29
26,attr_A,1497,1
26,attr_B,1505,29
26,attr_A,1508,1
26,attr_B,1512,36
26,attr_A,1515,-6
26,attr_B,1519,36
26,attr_A,1524,-6
26,attr_D,1529,-51
26,attr_C,1532,81
26,attr_D,1534,-49
26,attr_C,1538,79
26,attr_D,1540,-49
26,attr_C,1542,79
26,attr_B,1545,36
26,attr_A,1548,-6
26,attr_B,1550,43
26,attr_A,1552,-13
26,attr_B,1556,43
26,attr_A,1569,-13
26,END,1574,
27,BEGIN,1584,
27,attr_A,1587,-13
27,attr_B,1593,43
27,attr_C,1596,79
27,attr_D,1608,-49
27,attr_D,1613,-49
27,attr_C,1615,79
27,attr_B,1618,43
27,attr_A,1621,-13
27,END,1625,
28,BEGIN,1629,
28,attr_A,1635,-2
28,attr_B,1641,32
28,attr_C,1645,58
28,attr_D,1648,-28
28,attr_D,1652,-28
28,attr_C,1655,58
28,attr_B,1658,32
28,attr_A,1660,-2
28,END,1663,
29,BEGIN,1668,
29,attr_A,1674,-2
29,attr_B,1679,32
29,attr_A,1682,0
29,attr_B,1688,30
29,attr_A,1693,0
29,attr_B,1698,30
29,attr_D,1700,-30
29,attr_C,1707,60
29,attr_D,1710,-28
29,attr_C,1715,58
29,attr_D,1718,-28
29,attr_C,1723,58
29,attr_A,1725,0
29,attr_B,1734,30
29,attr_A,1737,2
29,attr_B,1741,28
29,attr_A,1746,2
29,attr_B,1748,28
29,END,1750,
30,BEGIN,1761,
30,attr_D,1765,-34
30,attr_C,1770,64
30,attr_D,1779,-31
30,attr_C,1781,61
30,attr_D,1784,-31
30,attr_C,1788,61
30,END,1790,
31,BEGIN,1795,
31,attr_D,1799,-31
31,attr_C,1801,61
31,attr_D,1806,-29
31,attr_C,1813,59
31,attr_D,1815,-29
31,attr_C,1834,59
31,END,1838,
32,BEGIN,1843,
32,attr_C,1853,59
32,attr_D,1856,-29
32,attr_C,1875,67
32,attr_D,1878,-37
32,attr_C,1880,67
32,attr_D,1884,-37
32,attr_D,1886,-37
32,attr_C,1888,67
32,attr_D,1892,-36
32,attr_C,1903,66
32,attr_D,1907,-36
32,attr_C,1909,66
32,attr_D,1913,-36
32,attr_C,1915,66
32,attr_D,1921,-35
32,attr_C,1925,65
32,attr_D,1930,-35
32,attr_C,1932,65
32,attr_D,1937,-35
32,attr_C,1938,65
32,attr_D,1942,-32
32,attr_C,1947,62
32,attr_D,1950,-32
32,attr_C,1952,62
32,attr_D,1954,-32
32,attr_C,1956,62
32,attr_D,1958,-23
32,attr_C,1961,53
32,attr_D,1963,-23
32,attr_C,1965,53
32,END,1969,
33,BEGIN,1984,
33,attr_A,1988,-9
33,attr_B,1991,39
33,attr_C,1995,74
33,attr_D,2002,-44
33,attr_D,2006,-44
33,attr_C,2011,74
33,attr_B,2015,39
33,attr_A,2016,-9
33,END,2019,
34,BEGIN,2022,
34,attr_C,2032,74
34,attr_D,2039,-44
34,attr_C,2042,78
34,attr_D,2047,-48
34,attr_C,2049,78
34,attr_D,2053,-48
34,attr_D,2060,-48
34,attr_C,2064,78
34,attr_D,2068,-47
34,attr_C,2071,77
34,attr_D,2073,-47
34,attr_C,2077,77
34,attr_D,2079,-47
34,attr_C,2081,77
34,attr_D,2085,-40
34,attr_C,2092,70
34,attr_D,2097,-40
34,attr_C,2101,70
34,attr_D,2103,-40
34,attr_C,2105,70
34,attr_D,2108,-30
34,attr_C,2112,60
34,attr_D,2115,-30
34,attr_C,2119,60
34,END,2121,
35,BEGIN,2128,
35,attr_A,2132,0
35,attr_B,2135,30
35,attr_A,2138,4
35,attr_B,2141,26
35,attr_A,2144,4
35,attr_B,2147,26
35,END,2151,
36,BEGIN,2157,
36,attr_B,2160,26
36,attr_A,2165,4
36,attr_B,2174,29
36,attr_A,2178,1
36,attr_B,2182,29
36,attr_A,2184,1
36,attr_B,2186,29
36,attr_A,2189,1
36,attr_B,2196,39
36,attr_A,2202,-9
36,attr_B,2206,39
36,attr_A,2209,-9
36,attr_A,2212,-9
36,attr_B,2215,39
36,attr_A,2222,-5
36,attr_B,2224,35
36,attr_A,2228,-5
36,attr_B,2232,35
36,attr_D,2242,-30
36,attr_C,2244,60
36,attr_D,2250,-21
36,attr_C,2256,51
36,attr_D,2257,-21
36,attr_C,2259,51
36,END,2269,
37,BEGIN,2282,
37,attr_A,2287,2
37,attr_B,2291,28
37,attr_C,2297,51
37,attr_D,2300,-21
37,attr_D,2304,-21
37,attr_C,2306,51
37,attr_B,2313,28
37,attr_A,2317,2
37,END,2321,
38,BEGIN,2324,
38,attr_A,2329,2
38,attr_B,2332,28
38,attr_A,2335,12
38,attr_B,2340,18
38,attr_A,2343,12
38,attr_B,2347,18
38,attr_B,2349,18
38,attr_A,2352,12
38,attr_B,2354,27
38,attr_A,2359,3
38,attr_B,2365,27
38,attr_A,2370,3
38,attr_A,2373,3
38,attr_B,2376,27
38,attr_A,2379,8
38,attr_B,2381,22
38,attr_A,2383,8
38,attr_B,2387,22
38,attr_D,2390,-21
38,attr_C,2393,51
38,attr_D,2397,-12
38,attr_C,2401,42
38,attr_D,2405,-12
38,attr_C,2406,42
38,END,2410,
39,BEGIN,2418,
39,attr_A,2428,8
39,attr_B,2431,22
39,attr_C,2435,42
39,attr_D,2438,-12
39,attr_D,2442,-12
39,attr_C,2446,42
39,attr_B,2449,22
39,attr_A,2451,8
39,END,2453,
40,BEGIN,2460,
40,attr_D,2466,-16
40,attr_C,2470,46
40,attr_D,2476,-11
40,attr_C,2479,41
40,attr_D,2483,-11
40,attr_C,2491,41
40,END,2494,
41,BEGIN,2502,
41,attr_D,2508,-11
41,attr_C,2513,41
41,attr_D,2517,-9
41,attr_C,2526,39
41,attr_D,2529,-9
41,attr_C,2532,39
41,attr_B,2535,23
41,attr_A,2539,7
41,attr_B,2542,31
41,attr_A,2547,-1
41,attr_B,2550,31
41,attr_A,2554,-1
41,attr_A,2558,-1
41,attr_B,2561,31
41,attr_A,2564,4
41,attr_B,2567,26
41,attr_A,2570,4
41,attr_B,2574,26
41,END,2580,
42,BEGIN,2590,
42,attr_A,2598,4
42,attr_B,2605,26
42,attr_C,2610,39
42,attr_D,2614,-9
42,attr_D,2618,-9
42,attr_C,2619,39
42,attr_B,2623,26
42,attr_A,2631,4
42,END,2634,
43,BEGIN,2638,
43,attr_A,2645,16
43,attr_B,2647,14
43,attr_A,2650,18
43,attr_B,2654,12
43,attr_A,2657,18
43,attr_B,2659,12
43,attr_A,2666,18
43,attr_B,2668,12
43,attr_A,2671,19
43,attr_B,2675,11
43,attr_A,2677,19
43,attr_B,2680,11
43,attr_A,2683,19
43,attr_B,2687,11
43,attr_A,2689,20
43,attr_B,2692,10
43,attr_A,2695,20
43,attr_B,2698,10
43,END,2701,
44,BEGIN,2710,
44,attr_A,2713,20
44,attr_B,2716,10
44,attr_C,2719,57
44,attr_D,2723,-27
44,attr_D,2726,-27
44,attr_C,2730,57
44,attr_B,2732,10
44,attr_A,2735,20
44,END,2738,
45,BEGIN,2741,
45,attr_A,2743,20
45,attr_B,2746,10
45,attr_C,2749,57
45,attr_D,2752,-27
45,attr_D,2756,-27
45,attr_C,2760,57
45,attr_B,2765,10
45,attr_A,2769,20
45,END,2773,
46,BEGIN,2776,
46,attr_A,2780,19
46,attr_B,2788,11
46,attr_A,2791,28
46,attr_B,2795,2
46,attr_A,2805,28
46,attr_B,2808,2
46,attr_D,2811,-35
46,attr_C,2814,65
46,attr_D,2818,-32
46,attr_C,2820,62
46,attr_D,2822,-32
46,attr_C,2824,62
46,END,2826,
47,BEGIN,2834,
47,attr_B,2838,2
47,attr_A,2841,28
47,attr_B,2845,10
47,attr_A,2853,20
47,attr_B,2855,10
47,attr_A,2860,20
47,END,2862,
48,BEGIN,2868,
48,attr_B,2871,10
48,attr_A,2873,20
48,attr_B,2878,18
48,attr_A,2881,12
48,attr_B,2884,18
48,attr_A,2886,12
48,END,2888,
49,BEGIN,2900,
49,attr_A,2902,43
49,attr_B,2905,-13
49,attr_C,2909,69
49,attr_D,2913,-39
49,attr_D,2920,-39
49,attr_C,2925,69
49,attr_B,2927,-13
49,attr_A,2930,43
49,END,2932,
50,BEGIN,2934,
50,attr_D,2943,-39
50,attr_C,2946,69
50,attr_D,2949,-30
50,attr_C,2954,60
50,attr_D,2957,-30
50,attr_C,2960,60
50,attr_B,2963,-13
50,attr_A,2969,43
50,attr_B,2974,-7
50,attr_A,2978,37
50,attr_B,2983,-7
50,attr_A,2988,37
50,END,2990,
51,BEGIN,2996,
51,attr_B,3000,-7
51,attr_A,3003,37
51,attr_B,3009,-2
51,attr_A,3016,32
51,attr_B,3020,-2
51,attr_A,3022,32
51,attr_B,3024,-2
51,attr_A,3026,32
51,attr_B,3030,3
51,attr_A,3038,27
51,attr_B,3041,3
51,attr_A,3043,27
51,END,3051,
52,BEGIN,3057,
52,attr_A,3060,27
52,attr_B,3063,3
52,attr_A,3069,31
52,attr_B,3075,-1
52,attr_A,3078,31
52,attr_B,3081,-1
52,attr_C,3085,71
52,attr_D,3089,-41
52,attr_C,3094,77
52,attr_D,3098,-47
52,attr_C,3101,77
52,attr_D,3103,-47
52,attr_A,3105,31
52,attr_B,3107,-1
52,attr_A,3111,32
52,attr_B,3117,-2
52,attr_A,3119,32
52,attr_B,3123,-2
52,END,3125,
53,BEGIN,3133,
53,attr_A,3137,32
53,attr_B,3143,-2
53,attr_A,3148,36
53,attr_B,3152,-6
53,attr_A,3156,36
53,attr_B,3161,-6
53,attr_D,3165,-47
53,attr_C,3172,77
53,attr_D,3176,-45
53,attr_C,3181,75
53,attr_D,3188,-45
53,attr_C,3191,75
53,attr_D,3193,-45
53,attr_C,3195,75
53,attr_D,3200,-44
53,attr_C,3204,74
53,attr_D,3207,-44
53,attr_C,3211,74
53,attr_B,3215,-6
53,attr_A,3226,36
53,attr_B,3229,4
53,attr_A,3233,26
53,attr_B,3236,4
53,attr_A,3239,26
53,attr_C,3242,74
53,attr_D,3250,-44
53,attr_C,3253,81
53,attr_D,3258,-51
53,attr_C,3261,81
53,attr_D,3266,-51
53,END,3269,
54,BEGIN,3281,
54,attr_C,3284,65
54,attr_D,3287,-35
54,attr_C,3291,68
54,attr_D,3294,-38
54,attr_C,3297,68
54,attr_D,3299,-38
54,attr_A,3303,36
54,attr_B,3306,-6
54,attr_A,3315,42
54,attr_B,3319,-12
54,attr_A,3324,42
54,attr_B,3326,-12
54,attr_D,3329,-38
54,attr_C,3331,68
54,attr_D,3335,-31
54,attr_C,3338,61
54,attr_D,3339,-31
54,attr_C,3344,61
54,END,3346,
55,BEGIN,3359,
55,attr_A,3362,42
55,attr_B,3365,-12
55,attr_A,3369,51
55,attr_B,3372,-21
55,attr_A,3378,51
55,attr_B,3380,-21
55,attr_A,3384,51
55,attr_B,3386,-21
55,attr_A,3391,59
55,attr_B,3395,-29
55,attr_A,3398,59
55,attr_B,3401,-29
55,attr_C,3407,61
55,attr_D,3410,-31
55,attr_C,3413,66
55,attr_D,3415,-36
55,attr_C,3419,66
55,attr_D,3421,-36
55,END,3430,
56,BEGIN,3440,
56,attr_A,3446,59
56,attr_B,3450,-29
56,attr_A,3455,63
56,attr_B,3462,-33
56,attr_A,3466,63
56,attr_B,3470,-33
56,attr_A,3482,63
56,attr_B,3491,-33
56,attr_A,3496,73
56,attr_B,3499,-43
56,attr_A,3503,73
56,attr_B,3506,-43
56,attr_D,3508,-36
56,attr_C,3514,66
56,attr_D,3522,-29
56,attr_C,3526,59
56,attr_D,3530,-29
56,attr_C,3536,59
56,END,3538,
57,BEGIN,3546,
57,attr_C,3548,59
57,attr_D,3556,-29
57,attr_C,3562,66
57,attr_D,3564,-36
57,attr_C,3567,66
57,attr_D,3569,-36
57,attr_C,3578,66
57,attr_D,3580,-36
57,attr_C,3584,69
57,attr_D,3588,-39
57,attr_C,3592,69
57,attr_D,3593,-39
57,attr_B,3595,-43
57,attr_A,3599,73
57,attr_B,3605,-36
57,attr_A,3607,66
57,attr_B,3610,-36
57,attr_A,3618,66
57,attr_B,3619,-36
57,attr_A,3625,66
57,attr_B,3628,-28
57,attr_A,3631,58
57,attr_B,3635,-28
57,attr_A,3639,58
57,attr_B,3643,-28
57,attr_A,3646,58
57,attr_B,3650,-22
57,attr_A,3654,52
57,attr_B,3658,-22
57,attr_A,3660,52
57,END,3668,
58,BEGIN,3676,
58,attr_A,3681,52
58,attr_B,3684,-22
58,attr_C,3688,69
58,attr_D,3691,-39
58,attr_D,3696,-39
58,attr_C,3699,69
58,attr_B,3702,-22
58,attr_A,3713,52
58,END,3717,
59,BEGIN,3720,
59,attr_A,3723,47
59,attr_B,3728,-17
59,attr_C,3731,51
59,attr_D,3734,-21
59,attr_D,3737,-21
59,attr_C,3741,51
59,attr_B,3749,-17
59,attr_A,3752,47
59,END,3755,
60,BEGIN,3766,
60,attr_C,3770,72
60,attr_D,3776,-42
60,attr_C,3799,75
60,attr_D,3801,-45
60,attr_C,3804,75
60,attr_D,3807,-45
60,END,3809,
61,BEGIN,3815,
61,attr_B,3820,-19
61,attr_A,3823,49
61,attr_B,3829,-15
61,attr_A,3835,45
61,attr_B,3843,-15
61,attr_A,3844,45
61,attr_A,3848,45
61,attr_B,3850,-15
61,attr_A,3855,50
61,attr_B,3862,-20
61,attr_A,3865,50
61,attr_B,3868,-20
61,END,3872,
62,BEGIN,3881,
62,attr_B,3889,-20
62,attr_A,3893,50
62,attr_B,3897,-17
62,attr_A,3900,47
62,attr_B,3902,-17
62,attr_A,3904,47
62,attr_D,3907,-45
62,attr_C,3909,75
62,attr_D,3913,-41
62,attr_C,3921,71
62,attr_D,3927,-41
62,attr_C,3933,71
62,attr_A,3937,47
62,attr_B,3940,-17
62,attr_A,3946,55
62,attr_B,3955,-25
62,attr_A,3962,55
62,attr_B,3968,-25
62,attr_D,3970,-41
62,attr_C,3983,71
62,attr_D,3988,-37
62,attr_C,3992,67
62,attr_D,3996,-37
62,attr_C,4001,67
62,END,4018,
63,BEGIN,4026,
63,attr_C,4031,67
63,attr_D,4035,-37
63,attr_C,4039,75
63,attr_D,4043,-45
63,attr_C,4046,75
63,attr_D,4059,-45
63,attr_D,4062,-45
63,attr_C,4064,75
63,attr_D,4067,-40
63,attr_C,4070,70
63,attr_D,4073,-40
63,attr_C,4075,70
63,attr_C,4078,70
63,attr_D,4081,-40
63,attr_C,4084,72
63,attr_D,4088,-42
63,attr_C,4091,72
63,attr_D,4097,-42
63,END,4102,
64,BEGIN,4108,
64,attr_C,4111,72
64,attr_D,4114,-42
64,attr_C,4118,74
64,attr_D,4127,-44
64,attr_C,4139,74
64,attr_D,4141,-44
64,END,4144,
65,BEGIN,4149,
65,attr_A,4153,54
65,attr_B,4159,-24
65,attr_C,4163,74
65,attr_D,4166,-44
65,attr_D,4172,-44
65,attr_C,4174,74
65,attr_B,4176,-24
65,attr_A,4179,54
65,END,4182,
66,BEGIN,4187,
66,attr_B,4192,-24
66,attr_A,4196,54
66,attr_B,4199,-21
66,attr_A,4205,51
66,attr_B,4207,-21
66,attr_A,4212,51
66,attr_B,4215,-21
66,attr_A,4219,51
66,attr_B,4222,-19
66,attr_A,4226,49
66,attr_B,4232,-19
66,attr_A,4237,49
66,attr_A,4241,49
66,attr_B,4243,-19
66,attr_A,4245,55
66,attr_B,4249,-25
66,attr_A,4251,55
66,attr_B,4254,-25
66,attr_C,4260,74
66,attr_D,4269,-44
66,attr_C,4273,78
66,attr_D,4275,-48
66,attr_C,4278,78
66,attr_D,4281,-48
66,attr_C,4282,78
66,attr_D,4288,-48
66,attr_C,4291,83
66,attr_D,4297,-53
66,attr_C,4300,83
66,attr_D,4304,-53
66,END,4307,
67,BEGIN,4314,
67,attr_A,4321,55
67,attr_B,4325,-25
67,attr_A,4330,64
67,attr_B,4333,-34
67,attr_A,4335,64
67,attr_B,4338,-34
67,attr_C,4341,83
67,attr_D,4345,-53
67,attr_C,4358,89
67,attr_D,4362,-59
67,attr_C,4366,89
67,attr_D,4371,-59
67,END,4373,
68,BEGIN,4384,
68,attr_B,4387,-44
68,attr_A,4391,74
68,attr_B,4395,-35
68,attr_A,4399,65
68,attr_B,4410,-35
68,attr_A,4412,65
68,attr_B,4416,-35
68,attr_A,4419,65
68,attr_B,4423,-32
68,attr_A,4434,62
68,attr_B,4436,-32
68,attr_A,4440,62
68,END,4446,
69,BEGIN,4453,
69,attr_A,4460,62
69,attr_B,4465,-32
69,attr_C,4469,68
69,attr_D,4472,-38
69,attr_D,4475,-38
69,attr_C,4479,68
69,attr_B,4481,-32
69,attr_A,4484,62
69,END,4488,
70,BEGIN,4491,
70,attr_A,4499,62
70,attr_B,4503,-32
70,attr_A,4509,72
70,attr_B,4516,-42
70,attr_A,4521,72
70,attr_B,4524,-42
70,attr_D,4526,-38
70,attr_C,4530,68
70,attr_D,4534,-31
70,attr_C,4541,61
70,attr_D,4544,-31
70,attr_C,4546,61
70,END,4548,
71,BEGIN,4562,
71,attr_A,4566,86
71,attr_B,4569,-56
71,attr_C,4576,71
71,attr_D,4579,-41
71,attr_D,4581,-41
71,attr_C,4584,71
71,attr_B,4587,-56
71,attr_A,4590,86
71,END,4594,
72,BEGIN,4598,
72,attr_A,4601,86
72,attr_B,4608,-56
72,attr_C,4613,71
72,attr_D,4616,-41
72,attr_D,4618,-41
72,attr_C,4623,71
72,attr_B,4626,-56
72,attr_A,4628,86
72,END,4635,
73,BEGIN,4638,
73,attr_A,4645,55
73,attr_B,4653,-25
73,attr_C,4656,69
73,attr_D,4665,-39
73,attr_D,4669,-39
73,attr_C,4671,69
73,attr_B,4673,-25
73,attr_A,4676,55
73,END,4680,
74,BEGIN,4681,
74,attr_A,4685,88
74,attr_B,4689,-58
74,attr_A,4693,90
74,attr_B,4698,-60
74,attr_A,4702,90
74,attr_B,4705,-60
74,attr_B,4709,-60
74,attr_A,4712,90
74,attr_B,4715,-50
74,attr_A,4720,80
74,attr_B,4727,-50
74,attr_A,4729,80
74,END,4732,
75,BEGIN,4737,
75,attr_A,4741,80
75,attr_B,4744,-50
75,attr_C,4747,84
75,attr_D,4751,-54
75,attr_D,4754,-54
75,attr_C,4756,84
75,attr_B,4762,-50
75,attr_A,4767,80
75,END,4770,
76,BEGIN,4773,
76,attr_D,4777,-54
76,attr_C,4781,84
76,attr_D,4785,-51
76,attr_C,4791,81
